question,scratch,answer
Winter is almost here and most animals are migrating to warmer countries. There were 89 bird families living near the mountain. If 60 bird families flew away for winter How many more bird families flew away for the winter than those that stayed behind? The word problem can be solved by subtracting 29 from 60.  ,Failed to get answer,31
There were 9 roses and 6 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 13 orchids and 3 roses in the vase. How many more orchids than roses are there in the vase now? The word problem can be solved by subtracting 3 from 13.  ,<scratch> 9 roses written as [9]; 6 orchids written as [6]; 13 orchids written as [13]; 3 roses written as [3]; subtract 3 from 13 - result 10; final result is 10.</scratch>,10
After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day? The word problem can be solved by subtracting 600 from 661.  ,<scratch> 661 written as [600, 61]; 600 written as [500, 100]; subtract 500 from 600 - result 100; subtract 100 from 61 - result 51; Add results [100, 51]; 100 + 51; final result is 151.</scratch>,151
Mary is baking a cake. The recipe calls for 11 cups of flour and 7 cups of sugar. She already put in some cups of flour. If she still needs 2 more cups of flour than sugar How many cups of flour did she put in? The word problem can be solved by subtracting 5 from 11.  ,<scratch> 11 written as [10, 1]; 7 written as [6, 1]; subtract 6 from 10 - result 4; subtract 1 from 1 - result 0; Add results [4, 0]; 4 + 0; final result is 4.</scratch>,4
Baker made 149 cakes and 91 pastries. If he sold 10 cakes and 90 pastries How many cakes would baker still have? The word problem can be solved by subtracting 10 from 149.  ,<scratch> 149 written as [100, 49]; 10 written as [10, 0]; subtract 10 from 100 - result 90; 91 written as [90, 1]; subtract 90 from 90 - result 0; subtract 1 from 49 - result 48; Add results [90, 0, 48]; 90 + 0 + 48; final result is 138.</scratch>,138
Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete? The word problem can be solved by subtracting 21 from 24.  ,<scratch> 24 written as [10, 14]; 21 written as [10, 11]; subtract 10 from 10 - result 0; subtract 11 from 14 - result 3; final result is 3.</scratch>,3
Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon? The word problem can be solved by subtracting 185 from 310.  ,<scratch> 310 written as [100, 100, 10]; 185 written as [100, 85]; subtract 100 from 100 - result 0; subtract 85 from 100 - result 15; Add results [0, 15]; 0 + 15; final result is 15.</scratch>,15
Rachel had to complete 2 pages of reading homework and 4 pages of math homework. How many more pages of math homework than reading homework did she have? The word problem can be solved by subtracting 2 from 4.  ,<scratch> 2 written as [0, 2]; 4 written as [0, 4]; subtract 0 from 0 - result 0; subtract 2 from 4 - result 2; Add results [0, 2]; 0 + 2; final result is 2.</scratch>,2
Julia played tag with 8 kids on monday, 11 kids on tuesday and 9 kids on wednesday. How many more kids did she play with on tuesday than on wednesday? The word problem can be solved by subtracting 9 from 11.  ,<scratch> 11 written as [10, 1]; 9 written as [8, 1]; subtract 8 from 10 - result 2; subtract 1 from 1 - result 0; Add results [2, 0]; 2 + 0; final result is 2.</scratch>,2
36 children were riding on the bus. At the bus stop 68 children got off the bus while some more got on the bus. Then there were 12 children altogether on the bus. How many more children got off the bus than those that got on? The word problem can be solved by subtracting 12 from 36.  ,<scratch> 36 written as [30, 6]; 68 written as [60, 8]; subtract 30 from 60 - result 30; subtract 6 from 8 - result 2; Add results [30, 2]; 30 + 2; final result is 32.</scratch>,24
Tiffany was collecting cans for recycling. On monday she had 4 bags of cans. The next day she found some more bags worth of cans. If she had a total of 6 bags altogether How many bags did she find on the next day? The word problem can be solved by subtracting 4 from 6.  ,<scratch> 6 written as [5, 1]; 4 written as [4, 0]; subtract 4 from 5 - result 1; 1 + 0; final result is 1.</scratch>,1
In a school there are 632 girls and 410 boys. 465 more girls joined the school. How many more girls than boys does the school have? The word problem can be solved by subtracting 410 from 1097.  ,<scratch> 632 + 465 = 1097; 1097 written as [1000, 97]; 410 written as [400, 10]; subtract 400 from 1000 - result 600; subtract 10 from 97 - result 87; Add results [600, 87]; 600 + 87; final result is 687.</scratch>,687
Randy has 95 blocks. He uses 20 blocks to build a house and 50 blocks to build a tower. How many more blocks did he use to build the tower than he did to build the house? The word problem can be solved by subtracting 20 from 50.  ,<scratch> 95 written as [50, 45]; 50 written as [25, 25]; 20 written as [10, 10]; subtract 25 from 25 - result 0; subtract 10 from 25 - result 15; Add results [0, 15]; 0 + 15; final result is 15.</scratch>,15
2 birds and 6 storks were sitting on the fence. 3 more birds came to join them. How many more storks than birds are sitting on the fence? The word problem can be solved by subtracting 5 from 6.  ,<scratch> 2 birds + 3 birds = 5 birds; 6 storks - 5 birds = 1 stork.</scratch>,1
Paco had 12 cookies. He ate 16 cookies and gave 21 of them to his friend. How many more cookies did he give to his friend than those he ate? The word problem can be solved by subtracting 16 from 21.  ,<scratch> 21 written as [10, 11]; 16 written as [10, 6]; subtract 10 from 10 - result 0; subtract 6 from 11 - result 5; final result is 5.</scratch>,5
After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day? The word problem can be solved by subtracting 295 from 317.  ,<scratch> 317 written as [100, 10, 7]; 295 written as [100, 95]; subtract 100 from 100 - result 0; subtract 95 from 10 - result 5; Add results [0, 5]; 0 + 5; final result is 5.</scratch>,5
Josh had 3 marbles in his collection. He found 6 marbles while he lost 5 marbles. How many more marbles did he find than those he lost? The word problem can be solved by subtracting 5 from 6.  ,<scratch> 6 written as [5, 1]; 5 written as [4, 1]; subtract 4 from 5 - result 1; subtract 1 from 1 - result 0; final result is 0.</scratch>,1
Because of the decision Sofia asked the students to suggest specific types of food. If 408 students suggested adding mashed potatoes while 42 suggested adding bacon to the menu How many more students suggested mashed potatoes than those that suggested bacon? The word problem can be solved by subtracting 42 from 408.  ,<scratch> 408 written as [400, 8]; 42 written as [40, 2]; subtract 400 from 400 - result 0; subtract 2 from 8 - result 6; Add results [0, 6]; 0 + 6; final result is 6.</scratch>,366
Paco had 40 cookies. He ate 5 cookies and gave 13 of them to his friend. How many cookies did paco have left? The word problem can be solved by adding 40 and 8. ,<scratch> 40 cookies - 5 cookies - 13 cookies = 12 cookies.</scratch>,12
Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend? The word problem can be solved by subtracting 13 from 14.  ,<scratch> 17 written as [10, 7]; 14 written as [10, 4]; 13 written as [10, 3]; subtract 10 from 10 - result 0; subtract 4 from 3 - result 1; Add results [0, 1]; 0 + 1; final result is 1.</scratch>,1
Julia played tag with 19 kids on monday. She played tag with 18 kids on tuesday. She spent a total of 38 hours to play tag on both days. How many more kids did she play with on monday than on tuesday? The word problem can be solved by subtracting 18 from 19.  ,<scratch> 19 written as [10, 9]; 18 written as [10, 8]; subtract 10 from 10 - result 0; subtract 8 from 9 - result 1; final result is 1.</scratch>,1
Dan has $ 5. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money did he spend to buy chocolate than he did to buy candy bar? The word problem can be solved by subtracting 2 from 3.  ,<scratch> 5 written as [5]; 2 written as [2]; 3 written as [3]; subtract 2 from 3 - result 1.</scratch>,1
Ed had 29 more marbles than Doug. Ed lost 17 of his marbles at the playground. How many more marbles did Ed have than Doug then? The word problem can be solved by subtracting 17 from 29.  ,<scratch> 29 written as [20, 9]; 17 written as [10, 7]; subtract 10 from 20 - result 10; subtract 7 from 9 - result 2; Add results [10, 2]; 10 + 2; final result is 12.</scratch>,12
There are 20 different books in the ' crazy silly school ' series. If you are yet to read 5 of the books How many books have you already read? The word problem can be solved by subtracting 5 from 20.  ,<scratch> 20 written as [10, 10]; 5 written as [5, 0]; subtract 5 from 10 - result 5; subtract 0 from 10 - result 10; Add results [5, 10]; 5 + 10; final result is 15.</scratch>,15
Josh lost 11 marbles. If he had 19 marbles in his collection earlier How many marbles does he have now? The word problem can be solved by subtracting 11 from 19.  ,<scratch> 19 written as [10, 9]; 11 written as [10, 1]; subtract 10 from 10 - result 0; subtract 1 from 9 - result 8; Add results [0, 8]; 0 + 8; final result is 8.</scratch>,8
Allan brought 6 balloons and Jake brought 3 balloons to the park. Jake then bought 4 more balloons at the park. How many more balloons did Jake have than Allan in the park? The word problem can be solved by subtracting 6 from 7.  ,<scratch> 3 balloons + 4 balloons = 7 balloons; 7 balloons - 6 balloons = 1 balloon;</scratch>,1
A grocery store had 22 bottles of regular soda and 61 bottles of diet soda. How many more bottles of diet soda than regular soda did they have? The word problem can be solved by subtracting 22 from 61.  ,<scratch> 61 written as [50, 11]; 22 written as [20, 2]; subtract 50 from 20 - result 30; subtract 11 from 2 - result 9; Add results [30, 9]; 30 + 9; final result is 39.</scratch>,39
During summer break 800059 kids from Lawrence county go to camp and the rest stay home. Lawrence county has 828521 kids in all. About how many kids stayed home? The word problem can be solved by subtracting 800059 from 828521.  ,<scratch> 828521 written as [800000, 28521]; 800059 written as [800000, 59]; subtract 800000 from 800000 - result 0; subtract 59 from 28521 - result 28462; Add results [0, 28462]; 0 + 28462; final result is 28462.</scratch>,28462
Allan brought 2 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park. How many more balloons did Allan have than Jake in the park? The word problem can be solved by subtracting 4 from 5.  ,<scratch> 2 balloons + 3 balloons = 5 balloons; 4 balloons - 5 balloons = -1 balloon; final result is -1.</scratch>,1
A chef had 58 apples. After making some pies, he had used 35. How many apples remained? The word problem can be solved by subtracting 35 from 58.  ,<scratch> 58 written as [50, 8]; 35 written as [30, 5]; subtract 50 from 30 - result 20; subtract 8 from 5 - result 3; Add results [20, 3]; 20 + 3; final result is 23.</scratch>,23
There were 16 roses and 3 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 7 orchids and 13 roses in the vase. How many orchids did she cut? The word problem can be solved by subtracting 3 from 7.  ,<scratch> 16 roses + 3 orchids = 19 flowers; 13 roses + 7 orchids = 20 flowers; 20 flowers - 19 flowers = 1 flower; 1 flower is an orchid; 7 orchids - 1 orchid = 6 orchids.</scratch>,6
Jack received 10 emails in the morning, 5 emails in the afternoon and 4 emails in the evening. How many more emails did Jack receive in the afternoon than in the evening? The word problem can be solved by subtracting 4 from 5.  ,<scratch> 5 written as [5]; 4 written as [4]; subtract 4 from 5 - result 1.</scratch>,1
A farmer had 160 tomatoes in his garden. If he picked 56 of them yesterday and 41 today. How many did he have left after yesterday's picking? The word problem can be solved by subtracting 56 from 160.  ,<scratch> 160 written as [100, 60]; 56 written as [50, 6]; subtract 100 from 100 - result 0; subtract 60 from 60 - result 0; Add results [0, 0]; 0 + 0; final result is 0.</scratch>, 104
15 campers went rowing in the morning. Some more campers went rowing in the afternoon. If a total of 32 campers went rowing that day How many campers went rowing in the afternoon? The word problem can be solved by subtracting 15 from 32.  ,<scratch> 32 written as [16, 16]; 15 written as [10, 5]; subtract 16 from 16 - result 0; subtract 5 from 10 - result 5; final result is 5.</scratch>,5
Because of the decision Sofia asked the students to suggest specific types of food. If 479 students suggested adding mashed potatoes while 489 suggested adding bacon to the menu How many more students suggested bacon than those that suggested mashed potatoes? The word problem can be solved by subtracting 479 from 489.  ,<scratch> 489 written as [400, 89]; 479 written as [400, 79]; subtract 400 from 400 - result 0; subtract 89 from 79 - result 9; Add results [0, 9]; 0 + 9; final result is 9.</scratch>,9
Ed had 5 more marbles than Doug. Doug lost 3 of his marbles at the playground. If Ed had 27 marbles How many marbles did Doug have initially? The word problem can be solved by subtracting 5 from 27.  ,<scratch> 27 written as [20, 7]; subtract 5 from 20 - result 15; Doug had 15 marbles initially.</scratch>,15
Rachel had to complete 7 pages of math homework. If she had to complete 4 more pages of math homework than reading homework How many pages of reading homework did she have to complete? The word problem can be solved by subtracting 4 from 7.  ,<scratch> 7 written as [5, 2]; subtract 4 from 5 - result 1; subtract 2 from 2 - result 0; Add results [1, 0]; 1 + 0; final result is 1.</scratch>,3
Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 19 chocolate chip cookies yesterday and 231 raisin cookies and 237 chocolate chip cookies this morning. How many more chocolate chip cookies than raisin cakes did Helen bake? The word problem can be solved by subtracting 231 from 256.  ,<scratch> 237 written as [200, 37]; 231 written as [200, 31]; subtract 200 from 200 - result 0; subtract 37 from 31 - result 6; Add results [0, 6]; 0 + 6; final result is 6.</scratch>,26
Tiffany was collecting cans for recycling. On monday she had some bags of cans. The next day she found 4 more bags worth of cans. If she had a total of 8 bags altogether How many bags did she have on monday? The word problem can be solved by subtracting 4 from 8.  ,<scratch> 8 written as [4, 4]; subtract 4 from 4 - result 0; subtract 4 from 4 - result 4; final result is 0.</scratch>,4
Danny collects bottle caps. He found 30 bottle caps at the park while he threw away 63 old ones. Now he has 42 bottle caps in his collection. How many more bottle caps did danny throw away than those he found at the park? The word problem can be solved by subtracting 30 from 63.  ,<scratch> 63 written as [50, 13]; 30 written as [20, 10]; subtract 50 from 20 - result 30; subtract 13 from 10 - result 3; Add results [30, 3]; 30 + 3; final result is 33.</scratch>,33
Mary is baking a cake. The recipe calls for 12 cups of sugar and 14 cups of flour. She already put in 10 cups of sugar. How many more cups of flour than cups of sugar does she need to add now? The word problem can be solved by subtracting 2 from 14.  ,<scratch> 14 written as [10, 4]; 10 written as [10, 0]; subtract 10 from 10 - result 0; subtract 0 from 4 - result 4; final result is 4.</scratch>,4
Kelly has 22 nintendo games. How many does she need to buy so that she will have 140 games left? The word problem can be solved by subtracting 22 from 140.  ,<scratch> 140 written as [100, 40]; 22 written as [20, 2]; subtract 100 from 100 - result 0; subtract 40 from 20 - result 20; final result is 20.</scratch>,20
A farmer had 171 tomatoes in his garden. If he picked 134 of them yesterday and 30 today. How many will he have left after today? The word problem can be solved by subtracting 104 from 171.  ,<scratch> 171 written as [100, 70, 1]; 134 written as [100, 30, 4]; 30 written as [20, 10]; subtract 100 from 100 - result 0; subtract 30 from 70 - result 40; subtract 10 from 1 - result 9; Add results [0, 40, 9]; 0 + 40 + 9; final result is 59.</scratch>,59
Mary is baking a cake. The recipe calls for 6 cups of sugar and 14 cups of flour. She already put in 7 cups of flour and 60 cups of sugar. How many more cups of flour does she need to add? The word problem can be solved by subtracting 7 from 14.  ,<scratch> 14 written as [10, 4]; 7 written as [7, 0]; subtract 7 from 10 - result 3; subtract 0 from 4 - result 4; Add results [3, 4]; 3 + 4; final result is 7.</scratch>,7
There were 7 roses and 12 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 11 roses and 20 orchids in the vase. How many more orchids than roses are there in the vase now? The word problem can be solved by subtracting 11 from 20.  ,<scratch> 11 written as [10, 1]; 20 written as [10, 10]; subtract 10 from 10 - result 0; subtract 1 from 10 - result 9; Add results [0, 9]; 0 + 9; final result is 9.</scratch>,9
After Jessie started to go jogging everyday she lost 35 kilograms. She weighed 69 kilograms before beginning jogging. How much does she weigh now? The word problem can be solved by subtracting 35 from 69.  ,<scratch> 69 written as [60, 9]; 35 written as [30, 5]; subtract 60 from 30 - result 30; subtract 9 from 5 - result 4; Add results [30, 4]; 30 + 4; final result is 34.</scratch>,34
22 children were riding on the bus. At the bus stop 40 children got on the bus while some got off the bus. Then there were 2 children altogether on the bus. How many children got off the bus at the bus stop? The word problem can be solved by subtracting 2 from 62.  ,<scratch> 22 + 40 = 62; 62 - 2 = 60; </scratch>,60
There are 10 different books and 11 different movies in the ' crazy silly school ' series. If you read 13 of the books and watched 12 of the movies How many more books than movies have you read? The word problem can be solved by subtracting 12 from 13.  ,<scratch> 13 written as [10, 3]; 12 written as [10, 2]; subtract 10 from 10 - result 0; subtract 2 from 3 - result 1; Add results [0, 1]; 0 + 1; final result is 1.</scratch>,1
A farmer had 175 tomatoes and 77 potatoes in his garden. If he picked 172 potatoes How many tomatoes and potatoes does he have left? The word problem can be solved by subtracting 172 from 252.  ,<scratch> 175 tomatoes + 77 potatoes = 252 tomatoes and potatoes; 252 tomatoes and potatoes - 172 potatoes = 80 tomatoes and potatoes.</scratch>,80
Last week Fred had 111 dollars and Jason had 40 dollars. Fred washed cars over the weekend and now has 115 dollars. Jason delivered newspapers and now has 44 dollars. How much money did they earn by washing cars? The word problem can be solved by subtracting 111 from 115.  ,<scratch> 115 written as [100, 15]; 111 written as [100, 1]; subtract 100 from 100 - result 0; subtract 1 from 15 - result 14; final result is 14.</scratch>,14
Jessica cut some roses from her flower garden to put in her vase. There are now 19 roses in the vase. If there were 3 roses in the vase initially How many roses did she cut? The word problem can be solved by subtracting 3 from 19.  ,<scratch> 19 written as [10, 9]; 3 written as [0, 3]; subtract 3 from 10 - result 7; subtract 3 from 9 - result 6; Add results [7, 6]; 7 + 6; final result is 13.</scratch>,13
23 children were riding on the bus. At the bus stop 24 children got on the bus while some got off the bus. Then there were 8 children altogether on the bus. How many more children got off the bus than those that got on? The word problem can be solved by subtracting 8 from 23.  ,<scratch> 23 written as [20, 3]; 24 written as [20, 4]; subtract 20 from 20 - result 0; subtract 4 from 3 - result -1; Add results [0, -1]; 0 - 1; final result is -1.</scratch>,1
Because of the decision Sofia asked the students to suggest specific types of food. If 257 students suggested adding mashed potatoes 120 suggested adding bacon to the menu and 97 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon? The word problem can be solved by subtracting 120 from 257.  ,<scratch> 257 written as [100, 57]; 120 written as [100, 20]; subtract 100 from 100 - result 0; subtract 20 from 57 - result 37; final result is 37.</scratch>,37
After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height? The word problem can be solved by subtracting 9 from 90.  ,<scratch> 90 written as [9, 0]; 9 written as [9]; subtract 9 from 90 - result 81; final result is 81.</scratch>,81
Next on his checklist is wax to stick the feathers together. He needs 159 g of wax more. If the feathers require a total of 628 g of wax How many grams of wax does he already have? The word problem can be solved by subtracting 159 from 628.  ,<scratch> 628 written as [600, 28]; 159 written as [100, 59]; subtract 600 from 600 - result 0; subtract 59 from 28 - result 9; Add results [0, 9]; 0 + 9; final result is 9.</scratch>,9
There are a total of 16 peaches in a basket. If there are 13 red peaches and some more green peaches in the basket. How many green peaches are in the basket? The word problem can be solved by subtracting 13 from 16.  ,<scratch> 16 written as [10, 6]; 13 written as [10, 3]; subtract 10 from 10 - result 0; subtract 3 from 6 - result 3; final result is 3.</scratch>,3
Marco and his dad went strawberry picking. Together their strawberries weighed 4 pounds. Marco's strawberries weighed 19 pounds. How much more did his strawberries weigh than his dad's? The word problem can be solved by adding 19 and 15. ,<scratch> 19 written as [10, 9]; 15 written as [10, 5]; add 10 to 10 - result 20; add 9 to 5 - result 14; Add results [20, 14]; 20 + 14; final result is 34.</scratch>,34
Julia played tag with 4 kids on wednesday. She had played with 6 kids on monday and 17 kids on tuesday. How many more kids did she play with on monday than on wednesday? The word problem can be solved by subtracting 4 from 6.  ,<scratch> 6 written as [5, 1]; 4 written as [3, 1]; subtract 3 from 5 - result 2; subtract 1 from 1 - result 0; Add results [2, 0]; 2 + 0; final result is 2.</scratch>,2
A grocery store had 36 apples, 80 bottles of regular soda and 54 bottles of diet soda. How many more bottles than apple did they have? The word problem can be solved by subtracting 36 from 134.  ,<scratch> 80 + 54 = 134; 134 - 36 = 98.</scratch>,98
The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 14 inches. The mouse jumped 16 inches lesser than the frog who jumped 37 inches farther than the grasshopper. How much farther did the mouse jump than the grasshopper? The word problem can be solved by subtracting 16 from 37.  ,<scratch> 37 written as [30, 7]; 16 written as [10, 6]; subtract 10 from 30 - result 20; subtract 6 from 7 - result 1; Add results [20, 1]; 20 + 1; final result is 21.</scratch>,21
Paige raised 7 goldfish and 12 catfish in the pond but stray cats loved eating them. Now she has 15 left. How many fishes disappeared? The word problem can be solved by subtracting 15 from 19.  ,<scratch> 7 + 12 = 19; 19 - 15 = 4; </scratch>,4
Paco had 40 sweet cookies and 25 salty cookies. He ate 28 salty cookies and 15 sweet cookies. How many more salty cookies than sweet cookies did he eat? The word problem can be solved by subtracting 15 from 28.  ,<scratch> 40 written as [20, 20]; 25 written as [10, 15]; 28 written as [10, 18]; 15 written as [10, 5]; subtract 10 from 10 - result 0; subtract 15 from 18 - result 3; Add results [0, 3]; 0 + 3; final result is 3.</scratch>,3
Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill. How many peaches does Jill have? The word problem can be solved by subtracting 3 from 14.  ,<scratch> 14 written as [10, 4]; subtract 3 from 10 - result 7; final result is 7.</scratch>,7
Paul had 115 books. He sold 78 books in a garage sale. How many books does he have left with him? The word problem can be solved by subtracting 78 from 115.  ,<scratch> 115 written as [100, 15]; 78 written as [70, 8]; subtract 100 from 70 - result 30; subtract 15 from 8 - result 7; Add results [30, 7]; 30 + 7; final result is 37.</scratch>,37
Danny collects bottle caps. He found 63 bottle caps at the park while he threw away 51 old ones. Now he has 33 bottle caps in his collection. How many bottle caps did danny have at first? The word problem can be solved by subtracting 63 from 84.  ,<scratch> 63 + 33 = 84; 84 - 51 = 33.</scratch>,51
A grocery store had 67 bottles of regular soda and 9 bottles of diet soda. How many more bottles of regular soda than diet soda did they have? The word problem can be solved by subtracting 9 from 67.  ,<scratch> 67 written as [60, 7]; 9 written as [0, 9]; subtract 0 from 60 - result 60; subtract 9 from 7 - result 2; Add results [60, 2]; 60 + 2; final result is 62.</scratch>,58
A grocery store had a total of 17 bottles of which 9 were bottles of regular soda and the rest were bottles of diet soda. They also had 29 apple. How many bottles of diet soda did they have? The word problem can be solved by subtracting 9 from 17.  ,<scratch> 17 written as [10, 7]; 9 written as [5, 4]; subtract 5 from 10 - result 5; subtract 4 from 7 - result 3; Add results [5, 3]; 5 + 3; final result is 8.</scratch>,8
Jake has 3 fewer peaches than Steven who has 8 more peaches than Jill. Steven has 5 peaches. How many more peaches does Jake have than Jill? The word problem can be solved by subtracting 3 from 8.  ,<scratch> 5 peaches written as [5]; 8 peaches written as [5, 3]; subtract 3 from 8 - result 5; subtract 5 from 5 - result 0; final result is 0.</scratch>,0
Josh had 20 marbles in his collection. He gave 2 marbles to Jack. How many marbles does Josh have now? The word problem can be solved by subtracting 2 from 20.  ,<scratch> 20 written as [10, 10]; 2 written as [1, 1]; subtract 10 from 10 - result 0; subtract 1 from 10 - result 9; Add results [0, 9]; 0 + 9; final result is 9.</scratch>,9
Steven has 12 peaches. Jake has 4 fewer peaches than Steven who has 67 more peaches than Jill. How many peaches does Jake have? The word problem can be solved by subtracting 4 from 12.  ,<scratch> 12 peaches written as [10, 2]; 4 peaches written as [0, 4]; subtract 4 from 12 - result 8; </scratch>,8
Jake has 5 fewer peaches than Steven. Steven has 18 more peaches than Jill. If Jill has 87 peaches How many more peaches does Jake have than Jill? The word problem can be solved by subtracting 5 from 18.  ,<scratch> 87 written as [80, 7]; 18 written as [10, 8]; subtract 10 from 80 - result 70; subtract 8 from 7 - result 1; Add results [70, 1]; 70 + 1; final result is 71.</scratch>,71
A grocery store had 54 bottles of diet soda, 83 bottles of regular soda and 12 apples. How many more bottles of regular soda than diet soda did they have? The word problem can be solved by subtracting 54 from 83.  ,<scratch> 83 written as [80, 3]; 54 written as [50, 4]; subtract 80 from 50 - result 30; subtract 4 from 3 - result 26; Add results [30, 26]; 30 + 26; final result is 56.</scratch>,29
Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon? The word problem can be solved by subtracting 269 from 330.  ,<scratch> 330 written as [100, 100, 10, 10]; 269 written as [100, 60, 9, 1]; subtract 100 from 100 - result 0; subtract 60 from 100 - result 40; subtract 9 from 10 - result 1; Add results [0, 40, 1, 1]; 0 + 40 + 1 + 1; final result is 42.</scratch>,42
Dave had 15 apps on his phone. He added 71 new apps. After deleting some he had 14 left. How many more apps did he delete than he added? The word problem can be solved by subtracting 14 from 15.  ,<scratch> 15 written as [10, 5]; 14 written as [10, 4]; subtract 10 from 10 - result 0; subtract 4 from 5 - result 1; Add results [0, 1]; 0 + 1; final result is 1.</scratch>,1
Kelly has 106 nintendo games. How many will she have left if she gives away 64 games? The word problem can be solved by subtracting 64 from 106.  ,<scratch> 106 written as [100, 6]; 64 written as [60, 4]; subtract 100 from 60 - result 40; subtract 6 from 4 - result 34; Add results [40, 34]; 40 + 34; final result is 74.</scratch>,74
