question,scratch,answer
Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have? The dividend is 15 and the divisor is 3.  ,<scratch>To divide 15 by 3, we subtract 3 from 15 to get a remainder of 12. The quotient is now 1. We need to divide 12 by 3 again. This is because the remainder is greater than the divisor, i.e., 12 > 3. The remainder is now 12. To divide 12 by 3, we subtract 3 from 12 to get a remainder of 9. The quotient is now 2. We cannot divide 9 by 3 anymore. This is because the remainder is less than the divisor, i.e., 9 < 3. The final quotient is 2. The final remainder is 9.</scratch>,5
Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have? The dividend is 14 and the divisor is 2.  ,<scratch>To divide 14 by 2, we subtract 2 from 14 to get a remainder of 12. The quotient is now 1. We need to divide 12 by 2 again. This is because the remainder is greater than the divisor, i.e., 12 > 2. The remainder is now 12. To divide 12 by 2, we subtract 2 from 12 to get a remainder of 10. The quotient is now 2. We cannot divide 10 by 2 anymore. This is because the remainder is less than the divisor, i.e., 10 < 2. The final quotient is 2. The final remainder is 0. </scratch>,7
The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt? The dividend is 51 and the divisor is 3.  ,<scratch>To divide 51 by 3, we subtract 3 from 51 to get a remainder of 48. The quotient is now 1. We need to divide 48 by 3 again. This is because the remainder is greater than the divisor, i.e., 48 > 3. The remainder is now 48. To divide 48 by 3, we subtract 3 from 48 to get a remainder of 45. The quotient is now 2. We cannot divide 45 by 3 anymore. This is because the remainder is less than the divisor, i.e., 45 < 3. The final quotient is 2. The final remainder is 0.</scratch>,17
Frank was reading through his favorite book. It took him 16 days to finish the book. If the book had 112 pages How many pages did he read per day? The dividend is 112 and the divisor is 16.  ,<scratch>To divide 112 by 16, we subtract 16 from 112 to get a remainder of 96. The quotient is now 7. We cannot divide 96 by 16 anymore. This is because the remainder is less than the divisor, i.e., 96 < 16. The final quotient is 7. The final remainder is 96.</scratch>,7
You had 26 bags with equal number of cookies. If you had 15 candies and 52 cookies in total How many cookies does each bag have? The dividend is 52 and the divisor is 26.  ,<scratch>To divide 52 by 26, we subtract 26 from 52 to get a remainder of 26. The quotient is now 1. We need to divide 26 by 26 again. This is because the remainder is greater than the divisor, i.e., 26 > 26. The remainder is now 26. To divide 26 by 26, we subtract 26 from 26 to get a remainder of 0. The quotient is now 1. We cannot divide 0 by 26 anymore. This is because the remainder is less than the divisor, i.e., 0 < 26. The final quotient is 1. The final remainder is 0.</scratch>,2
Each pot has 40 flowers in it. There are 400 flowers in total. How many pots are there in all? The dividend is 400 and the divisor is 40.  ,<scratch>To divide 400 by 40, we subtract 40 from 400 to get a remainder of 360. The quotient is now 10. We cannot divide 360 by 40 anymore. This is because the remainder is less than the divisor, i.e., 360 < 40. The final quotient is 10. The final remainder is 360.</scratch>,10
Mom buys 70 white t - shirts in total. If white t - shirts can be purchased in packages and mom buys 14 packages How many white t - shirts does each package have? The dividend is 70 and the divisor is 14.  ,<scratch>To divide 70 by 14, we subtract 14 from 70 to get a remainder of 56. The quotient is now 5. We need to divide 56 by 14 again. This is because the remainder is greater than the divisor, i.e., 56 > 14. The remainder is now 56. To divide 56 by 14, we subtract 14 from 56 to get a remainder of 42. The quotient is now 4. We need to divide 42 by 14 again. This is because the remainder is greater than the divisor, i.e., 42 > 14. The remainder is now 42. To divide 42 by 14, we subtract 14 from 42 to get a remainder of 28. The quotient is now 3. We need to divide 28 by 14 again. This is because the remainder is greater than the divisor, i.e., 28 > 14. The remainder is now 28. To divide 28 by 14, we subtract 14 from 28 to get a remainder of 14. The quotient is now 2. We need to divide 14 by 14 again. This is because the remainder is greater than the divisor, i.e., 14 > 14. The remainder is now 14. To divide 14 by 14, we subtract 14 from 14 to get a remainder of 0. The quotient is now 1. We cannot divide 0 by 14 anymore. This is because the remainder is less than the divisor, i.e., 0 < 14. The final quotient is 5. The final remainder is 0. </scratch>,5
Matthew gave equal numbers of crackers and cakes to his 4 friends. If he had 10 crackers and 8 cakes initially How many cakes did each person eat? The dividend is 8 and the divisor is 4.  ,<scratch>To divide 8 by 4, we subtract 4 from 8 to get a remainder of 4. The quotient is now 1. We need to divide 4 by 4 again. This is because the remainder is greater than the divisor, i.e., 4 > 4. The remainder is now 4. To divide 4 by 4, we subtract 4 from 4 to get a remainder of 0. The quotient is now 1. We cannot divide 0 by 4 anymore. This is because the remainder is less than the divisor, i.e., 0 < 4. The final quotient is 1. The final remainder is 0. </scratch>,2
Paige was helping her mom plant flowers and they put 10 seeds in each flower bed. If they planted 60 seeds altogther How many flower beds did they have? The dividend is 60 and the divisor is 10.  ,<scratch>To divide 60 by 10, we subtract 10 from 60 to get a remainder of 50. The quotient is now 6. We cannot divide 50 by 10 anymore. This is because the remainder is less than the divisor, i.e., 50 < 10. The final quotient is 6. The final remainder is 50.</scratch>,6
Frank was reading through his favorite book. He read 8 pages per day. If the book had 576 pages How many days did he take to finish the book? The dividend is 576 and the divisor is 8.  ,<scratch>To divide 576 by 8, we subtract 8 from 576 to get a remainder of 568. The quotient is now 72. We cannot divide 568 by 8 anymore. This is because the remainder is less than the divisor, i.e., 568 < 8. The final quotient is 72. The final remainder is 0.</scratch>,72
Carol was sending out birthday invitations to 10 friends. If each package of invitations she bought had 2 invitations in it How many packs does she need so that no friend gets left out? The dividend is 10 and the divisor is 2.  ,<scratch>To divide 10 by 2, we subtract 2 from 10 to get a remainder of 8. The quotient is now 5. We cannot divide 8 by 2 anymore. This is because the remainder is less than the divisor, i.e., 8 < 2. The final quotient is 5. The final remainder is 8. </scratch>,5
The school is planning a field trip. The school has 87 classrooms. There are 58 students in the school with each classroom having the same number of students. If there are 2 seats on each school bus. How many buses are needed to take the trip? The dividend is 58 and the divisor is 2.  ,<scratch>To divide 58 by 2, we subtract 2 from 58 to get a remainder of 56. The quotient is now 2. We need to divide 56 by 2 again. This is because the remainder is greater than the divisor, i.e., 56 > 2. The remainder is now 56. To divide 56 by 2, we subtract 2 from 56 to get a remainder of 54. The quotient is now 3. We need to divide 54 by 2 again. This is because the remainder is greater than the divisor, i.e., 54 > 2. The remainder is now 54. To divide 54 by 2, we subtract 2 from 54 to get a remainder of 52. The quotient is now 4. We need to divide 52 by 2 again. This is because the remainder is greater than the divisor, i.e., 52 > 2. The remainder is now 52. To divide 52 by 2, we subtract 2 from 52 to get a remainder of 50. The quotient is now 5. We need to divide 50 by 2 again. This is because the remainder is greater than the divisor, i.e., 50 > 2. The remainder is now 50. To divide 50 by 2, we subtract 2 from 50 to get a remainder of 48. The quotient is now 6. We need to divide 48 by 2 again. This is because the remainder is greater than the divisor, i.e., 48 > 2. The remainder is now 48. To divide 48 by 2, we subtract 2 from 48 to get a remainder of 46. The quotient is now 7. We need to divide 46 by 2 again. This is because the remainder is greater than the divisor, i.e., 46 > 2. The remainder is now 46. To divide 46 by 2, we subtract 2 from 46 to get a remainder of 44. The quotient is now 8. We need,to divide 44 by 2 again. This is because the remainder is greater than the divisor, i.e., 44 > 2. The remainder is now 44. To divide 44 by 2, we subtract 2 from 44 to get a remainder of 42. The quotient is now 9. We need to divide 42 by 2 again. This is because the remainder is greater than the divisor, i.e., 42 > 2. The remainder is now 42. To divide 42 by 2, we subtract 2 from 42 to get a remainder of 40. The quotient is now 10. We need to divide 40 by 2 again. This is because the remainder is greater than the divisor, i.e., 40 > 2. The remainder is now 40. To divide 40 by 2, we subtract 2 from 40 to get a remainder of 38. The quotient is now 11. We need to divide 38 by 2 again. This is because the remainder is greater than the divisor, i.e., 38 > 2. The remainder is now 38. To divide 38 by 2, we subtract 2 from 38 to get a remainder of 36. The quotient is now 12. We need to divide 36 by 2 again. This is because the remainder is greater than the divisor, i.e., 36 > 2. The remainder is now 36. To divide 36 by 2, we subtract 2 from 36 to get a remainder of 34. The quotient is now 13. We need to divide 34 by 2 again. This is because the remainder is greater than the divisor, i.e., 34 > 2. The remainder is now 34. To divide 34 by 2, we subtract 2 from 34 to get a remainder of 32. The quotient is now 14. We need to divide 32 by 2 again. This is because the remainder is greater than the divisor, i.e., 32 > 2
Emily is making bead necklaces for her friends. She had 2 beads and she was able to make 32 necklaces. How many beads did each necklace need? The dividend is 32 and the divisor is 2.  ,<scratch>To divide 32 by 2, we subtract 2 from 32 to get a remainder of 30. The quotient is now 1. We need to divide 30 by 2 again. This is because the remainder is greater than the divisor, i.e., 30 > 2. The remainder is now 30. To divide 30 by 2, we subtract 2 from 30 to get a remainder of 28. The quotient is now 2. We need to divide 28 by 2 again. This is because the remainder is greater than the divisor, i.e., 28 > 2. The remainder is now 28. To divide 28 by 2, we subtract 2 from 28 to get a remainder of 26. The quotient is now 3. We need to divide 26 by 2 again. This is because the remainder is greater than the divisor, i.e., 26 > 2. The remainder is now 26. To divide 26 by 2, we subtract 2 from 26 to get a remainder of 24. The quotient is now 4. We need to divide 24 by 2 again. This is because the remainder is greater than the divisor, i.e., 24 > 2. The remainder is now 24. To divide 24 by 2, we subtract 2 from 24 to get a remainder of 22. The quotient is now 5. We need to divide 22 by 2 again. This is because the remainder is greater than the divisor, i.e., 22 > 2. The remainder is now 22. To divide 22 by 2, we subtract 2 from 22 to get a remainder of 20. The quotient is now 6. We need to divide 20 by 2 again. This is because the remainder is greater than the divisor, i.e., 20 > 2. The remainder is now 20. To divide 20 by 2, we subtract 2 from 20 to get a remainder of 18. The quotient is now 7. We need,to divide 18 by 2 again. This is because the remainder is greater than the divisor, i.e., 18 > 2. The remainder is now 18. To divide 18 by 2, we subtract 2 from 18 to get a remainder of 16. The quotient is now 8. We need to divide 16 by 2 again. This is because the remainder is greater than the divisor, i.e., 16 > 2. The remainder is now 16. To divide 16 by 2, we subtract 2 from 16 to get a remainder of 14. The quotient is now 9. We need to divide 14 by 2 again. This is because the remainder is greater than the divisor, i.e., 14 > 2. The remainder is now 14. To divide 14 by 2, we subtract 2 from 14 to get a remainder of 12. The quotient is now 10. We need to divide 12 by 2 again. This is because the remainder is greater than the divisor, i.e., 12 > 2. The remainder is now 12. To divide 12 by 2, we subtract 2 from 12 to get a remainder of 10. The quotient is now 11. We need to divide 10 by 2 again. This is because the remainder is greater than the divisor, i.e., 10 > 2. The remainder is now 10. To divide 10 by 2, we subtract 2 from 10 to get a remainder of 8. The quotient is now 12. We need to divide 8 by 2 again. This is because the remainder is greater than the divisor, i.e., 8 > 2. The remainder is now 8. To divide 8 by 2, we subtract 2 from 8 to get a remainder of 6. The quotient is now 13. We need to divide 6 by 2 again. This is because the remainder is greater than the divisor, i.e., 6 > 2. The remainder is now 6. To divide
An industrial machine made 13 shirts yesterday and 3 shirts today. It can make 8 shirts a minute. How many minutes did the machine work in all? The dividend is 16 and the divisor is 8.  ,<scratch>To divide 16 by 8, we subtract 8 from 16 to get a remainder of 8. The quotient is now 2. We cannot divide 8 by 8 anymore. This is because the remainder is less than the divisor, i.e., 8 < 8. The final quotient is 2. The final remainder is 8. </scratch>,2
An industrial machine can make 3 shirts per minute. It made 6 shirts in all. How many minutes was the machine working? The dividend is 6 and the divisor is 3.  ,<scratch>To divide 6 by 3, we subtract 3 from 6 to get a remainder of 3. The quotient is now 2. We cannot divide 3 by 3 anymore. This is because the remainder is less than the divisor, i.e., 3 < 3. The final quotient is 2. The final remainder is 3.</scratch>,2
Faye was placing 30 pencils into rows with 5 pencils in each row. How many rows could she make? The dividend is 30 and the divisor is 5.  ,<scratch>To divide 30 by 5, we subtract 5 from 30 to get a remainder of 25. The quotient is now 1. We need to divide 25 by 5 again. This is because the remainder is greater than the divisor, i.e., 25 > 5. The remainder is now 25. To divide 25 by 5, we subtract 5 from 25 to get a remainder of 20. The quotient is now 2. We cannot divide 20 by 5 anymore. This is because the remainder is less than the divisor, i.e., 20 < 5. The final quotient is 2. The final remainder is 0.</scratch>,2
Matthew had 15 crackers. If Matthew gave equal numbers of crackers to his 5 friends and still had 10 crackers left How many crackers did each friend eat? The dividend is 5 and the divisor is 5.  ,<scratch>To divide 15 by 5, we subtract 5 from 15 to get a remainder of 10. The quotient is now 3. We cannot divide 10 by 5 anymore. This is because the remainder is less than the divisor, i.e., 10 < 5. The final quotient is 3. The final remainder is 10.</scratch>,3
Frank had 42 pieces of candy. If he put them equally into 2 bags How many pieces of candy are in each bag? The dividend is 42 and the divisor is 2.  ,<scratch>To divide 42 by 2, we subtract 2 from 42 to get a remainder of 40. The quotient is now 2. We need to divide 40 by 2 again. This is because the remainder is greater than the divisor, i.e., 40 > 2. The remainder is now 40. To divide 40 by 2, we subtract 2 from 40 to get a remainder of 38. The quotient is now 3. We need to divide 38 by 2 again. This is because the remainder is greater than the divisor, i.e., 38 > 2. The remainder is now 38. To divide 38 by 2, we subtract 2 from 38 to get a remainder of 36. The quotient is now 4. We cannot divide 36 by 2 anymore. This is because the remainder is less than the divisor, i.e., 36 < 2. The final quotient is 4. The final remainder is 0.</scratch>,21
Haley has 20 marbles. In her class 2 boys love to play marbles. If she distributes her marbles equally How many will each of the boys receive? The dividend is 20 and the divisor is 2.  ,<scratch>To divide 20 by 2, we subtract 2 from 20 to get a remainder of 18. The quotient is now 1. We need to divide 18 by 2 again. This is because the remainder is greater than the divisor, i.e., 18 > 2. The remainder is now 18. To divide 18 by 2, we subtract 2 from 18 to get a remainder of 16. The quotient is now 2. We cannot divide 16 by 2 anymore. This is because the remainder is less than the divisor, i.e., 16 < 2. The final quotient is 2. The final remainder is 0. </scratch>,10
Debby bought 360 soda bottles and 162 water bottles when they were on sale. If she drank 122 water bottles and 9 soda bottles a day How many days would the soda bottles last? The dividend is 360 and the divisor is 9.  ,<scratch>To divide 360 by 9, we subtract 9 from 360 to get a remainder of 271. The quotient is now 40. We need to divide 271 by 9 again. This is because the remainder is greater than the divisor, i.e., 271 > 9. The remainder is now 271. To divide 271 by 9, we subtract 9 from 271 to get a remainder of 182. The quotient is now 30. We need to divide 182 by 9 again. This is because the remainder is greater than the divisor, i.e., 182 > 9. The remainder is now 182. To divide 182 by 9, we subtract 9 from 182 to get a remainder of 93. The quotient is now 20. We need to divide 93 by 9 again. This is because the remainder is greater than the divisor, i.e., 93 > 9. The remainder is now 93. To divide 93 by 9, we subtract 9 from 93 to get a remainder of 0. The quotient is now 10. We cannot divide 0 by 9 anymore. This is because the remainder is less than the divisor, i.e., 0 < 9. The final quotient is 10. The final remainder is 0.  The soda bottles would last for 10 days.</scratch>,10
During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell? The dividend is 60 and the divisor is 10.  ,<scratch>To divide 60 by 10, we subtract 10 from 60 to get a remainder of 50. The quotient is now 6. We cannot divide 50 by 10 anymore. This is because the remainder is less than the divisor, i.e., 50 < 10. The final quotient is 6. The final remainder is 50. </scratch>,6
White t - shirts can be purchased in packages. If mom buys 66 white t - shirts where each package has 3 white t - shirts. How many packages will she have? The dividend is 66 and the divisor is 3.  ,<scratch>To divide 66 by 3, we subtract 3 from 66 to get a remainder of 63. The quotient is now 2. We need to divide 63 by 3 again. This is because the remainder is greater than the divisor, i.e., 63 > 3. The remainder is now 63. To divide 63 by 3, we subtract 3 from 63 to get a remainder of 60. The quotient is now 2. We cannot divide 60 by 3 anymore. This is because the remainder is less than the divisor, i.e., 60 < 3. The final quotient is 2. The final remainder is 0. </scratch>,2
Mom buys 51 white t - shirts. If white t - shirts can be purchased in packages of 3 How many packages will she have? The dividend is 51 and the divisor is 3.  ,<scratch>To divide 51 by 3, we subtract 3 from 51 to get a remainder of 21. The quotient is now 1. We need to divide 21 by 3 again. This is because the remainder is greater than the divisor, i.e., 21 > 3. The remainder is now 21. To divide 21 by 3, we subtract 3 from 21 to get a remainder of 18. The quotient is now 7. We cannot divide 18 by 3 anymore. This is because the remainder is less than the divisor, i.e., 18 < 3. The final quotient is 7. The final remainder is 18. </scratch>,7
We ordered 7 pizzas. Each pizza has the same number of slices. If there were a total of 14 slices How many slices are there in each pizza? The dividend is 14 and the divisor is 7.  ,<scratch>To divide 14 by 7, we subtract 7 from 14 to get a remainder of 7. The quotient is now 1. We need to divide 7 by 7 again. This is because the remainder is greater than the divisor, i.e., 7 > 7. The remainder is now 0. The quotient is now 1. We cannot divide 0 by 7 anymore. This is because the remainder is less than the divisor, i.e., 0 < 7. The final quotient is 1. The final remainder is 0.</scratch>,2
We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order? The dividend is 28 and the divisor is 2.  ,<scratch>To divide 28 by 2, we subtract 2 from 28 to get a remainder of 26. The quotient is now 1. We need to divide 26 by 2 again. This is because the remainder is greater than the divisor, i.e., 26 > 2. The remainder is now 26. To divide 26 by 2, we subtract 2 from 26 to get a remainder of 24. The quotient is now 2. We cannot divide 24 by 2 anymore. This is because the remainder is less than the divisor, i.e., 24 < 2. The final quotient is 2. The final remainder is 0. </scratch>,2
Rebecca wants to split a collection of eggs into groups of 3. Rebecca has 99 bananas 9 eggs and 27 marbles. How many groups will be created? The dividend is 9 and the divisor is 3.  ,<scratch>To divide 9 by 3, we subtract 3 from 9 to get a remainder of 6. The quotient is now 1. We need to divide 6 by 3 again. This is because the remainder is greater than the divisor, i.e., 6 > 3. The remainder is now 6. To divide 6 by 3, we subtract 3 from 6 to get a remainder of 3. The quotient is now 2. We cannot divide 3 by 3 anymore. This is because the remainder is less than the divisor, i.e., 3 < 3. The final quotient is 2. The final remainder is 3. </scratch>,2
In Haley's class some boys love to play marbles. Haley gives 2 marbles to each boy. If she had 28 marbles How many boys did she give the marbles to? The dividend is 28 and the divisor is 2.  ,<scratch>To divide 28 by 2, we subtract 2 from 28 to get a remainder of 26. The quotient is now 1. We need to divide 26 by 2 again. This is because the remainder is greater than the divisor, i.e., 26 > 2. The remainder is now 26. To divide 26 by 2, we subtract 2 from 26 to get a remainder of 24. The quotient is now 2. We cannot divide 24 by 2 anymore. This is because the remainder is less than the divisor, i.e., 24 < 2. The final quotient is 2. The final remainder is 0. </scratch>,2
Matthew had 14 crackers and 21 cakes. If Matthew gave equal numbers of crackers and cakes to his 7 friends How many crackers and cakes did each person eat? The dividend is 35 and the divisor is 7.  ,<scratch>To divide 35 by 7, we subtract 7 from 35 to get a remainder of 28. The quotient is now 1. We need to divide 28 by 7 again. This is because the remainder is greater than the divisor, i.e., 28 > 7. The remainder is now 28. To divide 28 by 7, we subtract 7 from 28 to get a remainder of 21. The quotient is now 2. We need to divide 21 by 7 again. This is because the remainder is greater than the divisor, i.e., 21 > 7. The remainder is now 21. To divide 21 by 7, we subtract 7 from 21 to get a remainder of 14. The quotient is now 3. We cannot divide 14 by 7 anymore. This is because the remainder is less than the divisor, i.e., 14 < 7. The final quotient is 3. The final remainder is 14. </scratch>,4 crackers and 5 cakes
For the walls of the house he would use 4 nails in all to secure large planks of wood. If each plank of wood needs 2 pieces of nails to be secured How many planks does John need for the house wall? The dividend is 4 and the divisor is 2.  ,<scratch>To divide 4 by 2, we subtract 2 from 4 to get a remainder of 0. The quotient is now 2. We cannot divide 0 by 2 anymore. This is because the remainder is less than the divisor, i.e., 0 < 2. The final quotient is 2. The final remainder is 0.</scratch>,2
Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make? The dividend is 16 and the divisor is 8.  ,<scratch>To divide 16 by 8, we subtract 8 from 16 to get a remainder of 8. The quotient is now 2. We cannot divide 8 by 8 anymore. This is because the remainder is less than the divisor, i.e., 8 < 8. The final quotient is 2. The final remainder is 8.</scratch>,2
An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday? The dividend is 9 and the divisor is 3.  ,<scratch>To divide 9 by 3, we subtract 3 from 9 to get a remainder of 6. The quotient is now 3. We cannot divide 6 by 3 anymore. This is because the remainder is less than the divisor, i.e., 6 < 3. The final quotient is 3. The final remainder is 6. </scratch>,3
The Razorback t-shirt shop makes $ 23 dollars off each t-shirt sold. During the Arkansas and Texas tech game they made $ 230 by selling t-shirts. How many t-shirts did they sell? The dividend is 230 and the divisor is 23.  ,<scratch>To divide 230 by 23, we subtract 23 from 230 to get a remainder of 207. The quotient is now 1. We need to divide 207 by 23 again. This is because the remainder is greater than the divisor, i.e., 207 > 23. The remainder is now 207. To divide 207 by 23, we subtract 23 from 207 to get a remainder of 184. The quotient is now 2. We need to divide 184 by 23 again. This is because the remainder is greater than the divisor, i.e., 184 > 23. The remainder is now 184. To divide 184 by 23, we subtract 23 from 184 to get a remainder of 161. The quotient is now 3. We need to divide 161 by 23 again. This is because the remainder is greater than the divisor, i.e., 161 > 23. The remainder is now 161. To divide 161 by 23, we subtract 23 from 161 to get a remainder of 138. The quotient is now 4. We need to divide 138 by 23 again. This is because the remainder is greater than the divisor, i.e., 138 > 23. The remainder is now 138. To divide 138 by 23, we subtract 23 from 138 to get a remainder of 115. The quotient is now 5. We need to divide 115 by 23 again. This is because the remainder is greater than the divisor, i.e., 115 > 23. The remainder is now 115. To divide 115 by 23, we subtract 23 from 115 to get a remainder of 92. The quotient is now 6. We need to divide 92 by 23 again. This is because the remainder is greater than the divisor, i,.e., 92 > 23. The remainder is now 92. To divide 92 by 23, we subtract 23 from 92 to get a remainder of 69. The quotient is now 7. We need to divide 69 by 23 again. This is because the remainder is greater than the divisor, i.e., 69 > 23. The remainder is now 69. To divide 69 by 23, we subtract 23 from 69 to get a remainder of 46. The quotient is now 8. We need to divide 46 by 23 again. This is because the remainder is greater than the divisor, i.e., 46 > 23. The remainder is now 46. To divide 46 by 23, we subtract 23 from 46 to get a remainder of 23. The quotient is now 9. The remainder is 0. So, the final quotient is 9. The Razorback t-shirt shop sold 9 t-shirts.
